date	log_nox	wind
377	5.64243884441515	1.25837196408693
377	5.59526884500697	1.32909743811355
377	5.38792952523772	1.44326019830105
377	4.72915616576908	1.42003521083106
377	4.15339932500342	1.19707978013163
377	4.24563400976833	1.09544511501033
378	3.60956564739421	1.57066864742377
378	3.4307561839037	1.39032370331517
378	3.10906095886099	1.40249777183424
378	2.54553127160444	1.87536663082182
378	3.23867845216438	1.25179870586289
378	5.2040066870768	1.31643457870112
378	5.74763985771998	1.5111254084291
378	5.53516656491836	1.46628782986152
378	5.9245231413541	1.30384048104053
378	5.96087646533996	1.04091306073082
378	4.73136221122585	1.92353840616713
378	3.37587957367787	1.78885438199983
378	3.67122451887522	1.49432258900145
378	4.11903717481247	1.37840487520902
378	4.97707851056741	1.3477759457714
378	4.67095792652609	2.25099977787649
378	4.99179220629478	2.33452350598575
378	5.25905665259473	1.2179901477434
378	5.02256386496153	1.5438588018339
378	5.25775575479191	1.48895936814945
378	5.17840706987548	1.54369686143362
378	5.04953544305381	1
378	4.82108769221056	1.08004629530405
378	4.22683374526818	1.19728860347036
379	3.56388296393925	1.40231950710243
379	1.8484548129046	1.72713635825316
379	2.17475172148416	2.18712139580774
379	0.182321556793955	2.63628526529281
379	1.49290409617815	2.35233926124613
379	3.13983261752775	2.18334605594258
379	3.13766576944266	2.46981780704569
379	3.25424296870549	2.16794833886788
379	3.8617817889914	2.14860419807837
379	4.51030990496413	1.7606816861659
379	4.36309862478836	1.9790149064623
379	3.9464244321454802	2.00412075484488
379	4.6225188243227	1.64818081532337
379	4.36754731340905	1.5438588018339
379	4.82871365732363	1.29112354172635
379	4.56330598188939	1.66343019090072
379	4.46705688385846	2.07773915590962
379	4.66202299758087	1.59154013458662
379	4.06731588983418	1.16189500386223
379	4.13035499974513	1.40231950710243
380	3.32503602069659	1.53297097167559
380	1.9387416595767	1.59687194226713
380	2.02814824729229	1.39032370331517
380	2.09801792725277	1.54919333848297
380	2.16905370036952	1.42021125189177
380	4.82229566497674	1.3228756555323
380	5.21656486467578	1.04880884817015
380	5.58930646475731	1.27808450424845
380	5.85950334965298	1.35406794511945
380	5.45681572436872	1.32909743811355
380	4.13516655674236	1.23834567064289
380	2.73111547403321	1.05664563596316
380	3.7716108517114	1.68819430161341
380	4.43319492124828	1.23834567064289
380	4.39691524716763	1.37240664527683
380	4.65681341913993	1.1473883387938
380	4.86019992616462	0.966178037423745
380	5.04471460774912	1.11803398874989
380	5.1834675248691	1.19728860347036
380	4.93806460126142	1.22474487139159
380	3.95316494875932	1.30384048104053
380	3.25037449192757	1.37840487520902
380	3.45946628978613	1.30384048104053
380	3.15912582046243	1.34164078649987
381	2.68102152871429	1.25179870586289
381	2.45958884180371	1.36638208419168
381	3.05635689537043	1.21099132944873
381	3.38777436133001	1
381	3.96176509732296	0.846463230152379
381	4.52558570664525	0.836660026534076
381	5.40109956119106	0.806225774829855
381	5.11948969900834	1.15477270490777
381	4.31748811353631	1.44913767461894
381	3.86807111789896	1.62280621147443
381	4.15339932500342	1.7653611528523
381	4.30609006858394	1.83030052177231
381	3.85967652505594	1.93222669477471
381	4.24491742070147	1.60717142831747
381	4.66202299758087	1.47766708023154
381	4.47903990884388	1.23834567064289
381	4.94556329735254	0.912962211704296
381	5.01096857188638	1.21119775429118
381	5.02519544542759	0.836660026534076
381	4.83509072158132	0.921954445729289
381	4.85670681180352	1.47766708023154
381	4.75832036548177	1.42003521083106
381	4.29456060889261	1.59687194226713
381	4.30000279919529	1.5
382	4.05265413516789	1.5
382	4.24563400976833	0.826438140455775
382	3.80109144472086	1.16189500386223
382	3.42100000895834	1.30384048104053
382	3.7220724214697	1.29112354172635
382	3.34814816057234	1.45481957644238
382	2.50959926237837	1.89301347063353
382	3.85121086603139	1.59169720738588
382	4.26197540360605	1.2179901477434
382	4.19116874685764	1.07238052947636
382	3.46417218082354	1.78423653140496
382	4.23338160423931	1.7606816861659
382	3.96556377235618	1.2381437719425
382	4.53903038348355	0.774596669241483
382	4.53635586998773	0.885155353596192
382	3.30871652886799	2.32733753460902
382	3.15273602236366	2.14079424513427
382	3.05870707271538	2.06555077400678
382	3.11794990627824	2.45631838327201
382	3.23671574299653	2.18712139580774
382	3.66227877231676	1.56524758424985
382	3.44201937618241	2.06966180812228
382	3.81661282062349	1.63309522073883
382	4.14709512760763	0.912962211704296
383	3.63890108430769	1.37240664527683
383	2.33214389523559	1.71274633264824
383	1.66770682055808	1.86641367333183
383	2.12823170584927	1.84390889145858
383	2.91506437048654	1.5438588018339
383	5.1296028131603	1.51657508881031
383	5.58499893866623	1.11063045159045
383	6.10043105335979	0.866025403784439
383	6.00955001465437	0.903603895520598
383	5.81457819280397	1.11803398874989
383	5.6218490918935196	0.875785361832453
383	4.829912458666	0.939946807005588
383	4.40915530206213	1.17622276801633
383	5.08357591849797	1.59687194226713
383	5.02782011885036	1.7464249196573
383	5.08326598513116	1.30384048104053
383	5.38770092768272	0.991463564635635
383	5.64615336181956	1.10295058819514
383	5.78382518232974	1.09544511501033
383	5.31738442926526	1.08027774206451
383	5.56796275151367	0.991463564635635
383	5.41119952360471	1.02469507659596
383	4.82028156560504	1.03271486868351
383	4.34575157880917	1.20415945787923
384	4.17975744007023	1.1473883387938
384	3.73766961828337	1.38455769110572
384	3.74714836223791	0.948683298050514
384	3.69012867351437	0.903603895520598
384	4.04392807630808	0.806225774829855
384	5.49614310987796	0.774596669241483
384	5.89797770401452	0.95734006497169
384	6.13912995724623	1.09544511501033
384	6.01395962493535	0.894427190999916
384	5.81978615041251	1.25837196408693
384	5.04245690641921	1.2381437719425
384	4.74927052996185	1.21099132944873
384	5.04116449913108	1.37222447143315
384	4.28082412916472	1.69808715912935
384	3.13113691056019	2.27299362075656
384	5.05592728328796	1.84390889145858
384	5.67108709181806	1.2381437719425
384	4.760034896549	1.85741756210067
384	3.5234150143864	2.26561249996552
384	4.71133038181648	1.61245154965971
384	3.3322045101752	2.14476105895272
384	2.75684036527164	2.57875939164553
384	2.61006979274201	2.38400922817006
384	2.20276475771183	2.30217288664427
385	2.26695791535089	1.98330532193104
385	2.07317192866624	2.12920172834797
385	1.7404661748405	1.88414436814168
385	2.49732916978656	1.93222669477471
385	3.37073817417745	2.02903918148467
385	5.74396426428903	0.939946807005588
385	6.18918772107528	0.806225774829855
385	6.23764079753276	0.85615419172016
385	6.08938495366811	0.991715685063012
385	6.06459883109548	0.930859817588019
385	5.72945022140478	0.795612971236643
385	5.05337544777241	1.57050947147733
385	4.87824610605051	2.17175044606879
385	4.92398748737058	2.07761882933323
385	4.91815444130209	2.09356155868415
385	4.93411415618851	2
385	5.00763078507596	1.86641367333183
385	5.25619244024737	1.83030052177231
385	5.38495367320758	1.25837196408693
385	5.19960139360888	1.42583308981101
385	5.42097737928392	1.0084641788383
385	5.28345750364101	0.785175139698144
385	4.97535347995162	0.774596669241483
385	4.58904080405821	1.09544511501033
388	4.23700086262362	1.43178210632764
388	4.08681629580131	1.34164078649987
388	4.10841181943354	1.21099132944873
388	3.95028171754524	1.16189500386223
388	4.02445843475793	1.15477270490777
388	4.96319421949612	0.816700679563817
388	5.23377884541047	1.01636607578175
388	5.39112441613424	1.07238052947636
388	5.53180720991639	0.983107318658548
388	5.43612087069523	1.3228756555323
388	5.42539044911151	1.48895936814945
388	5.25827631701085	1.55980768045295
388	5.05241682811121	1.43770650690605
388	4.98051967019163	1.31015266286032
388	4.95300618125962	1.08004629530405
388	4.85281120890269	0.816700679563817
388	4.98463349155726	0.921954445729289
388	4.87137322676275	1.17622276801633
388	4.68166815696082	1.15477270490777
388	4.59562477314456	1.04880884817015
388	4.21729938628088	1
388	4.49144142065975	0.741619848709566
388	4.49088103958596	0.658407168855261
388	4.6283983121073	0.795612971236643
389	4.45782959808938	0.966178037423745
389	4.60866407524235	0.365376518128902
389	4.39444915467244	0.939946807005588
389	4.08176578001524	1.03271486868351
389	3.85121086603139	1.03271486868351
389	4.08681629580131	0.966178037423745
389	4.24920927278302	0.894427190999916
389	4.56486888921457	1.3228756555323
389	4.81380905109942	1.23146254510643
389	4.0613047081439	1.97484176581315
389	2.51365606307399	2.31300670124408
389	2.86789890204411	2.57225581931502
389	2.85070650150373	2.73861278752583
389	2.7047112998367	2.82249889282529
389	3.10009228887823	2.76586333718787
389	3.31236616795554	2.62992395327317
389	2.8763855159214202	2.28035085019828
389	2.9882040071332	2.16794833886788
389	3.68762867221228	2.20601450584533
389	2.95751106073379	2.1525566194644
389	3.17387845893747	1.66838245015944
389	3.9982007016692	1.20415945787923
389	4.12066187053947	1.63294213002176
389	4.47278099794235	0.875499857224431
390	4.43852510857914	0.96591925128346
390	4.16355963124357	1.46628782986152
390	3.89995042419388	1.44913767461894
390	3.70130197411249	1.45481957644238
390	4.02177386938726	1.44913767461894
390	5.86561783724201	1.28452325786651
390	6.08199057380735	1.13291659004536
390	5.80949292907832	1.22474487139159
390	5.8431095398773	0.875785361832453
390	5.40985874128094	1.02469507659596
390	5.23723951703945	0.921954445729289
390	5.14574876790343	1.36638208419168
390	5.11108376539306	1.20415945787923
390	5.16877799519305	1.42021125189177
390	4.78582368568135	0.785175139698144
390	4.63957161270542	0.931128347758782
390	5.59340941717483	0.95734006497169
390	5.45681572436872	1.0876580344943
390	5.40717177146012	0.658407168855261
390	4.64775063352321	0.683008052661167
390	5.09497644253001	0.387298334620742
390	4.99552165628621	0.591607978309962
390	4.51852237926242	0.605805249234438
390	4.33204826486764	0.78549347546622
391	4.30945594183905	1.10295058819514
391	4.28220629939167	1.02469507659596
391	4.27458061252503	0.645368112010502
391	4.33859707674655	0.316227766016838
391	4.56434819146784	0.34132096331752
391	5.39430913220176	0.605805249234438
391	5.55315336459474	0.532447180478965
391	5.82171364748788	0.605392434706613
391	5.62040086571715	0.605392434706612
391	5.05017646871679	0.806225774829855
391	5.64438626469954	0.856446145417212
391	4.9781121023907	1.03271486868351
391	4.23772314506745	1.04880884817015
391	5.16221123355105	1.34164078649987
391	5.06259503302697	1.25159897730863
391	5.28396486032364	1.48323969741913
391	5.52226059803281	1.14760620423558
391	5.07486126639553	1.02469507659596
391	4.43911560165801	1.23834567064289
391	4.74449725120919	1.02469507659596
391	5.35209507222851	0.912962211704296
391	5.27658287440203	0.683008052661167
391	4.41219204900561	0.974679434480896
391	4.05698877567833	0.948683298050514
392	3.88259419473733	1.07238052947636
392	2.83615020372953	2.37349952601638
392	2.76945882923085	2.50329782487023
392	2.42921774392741	2.58524660332433
392	2.26695791535089	2.37697286480094
392	3.50855589998265	2.50669104598074
392	3.65970807681366	2.66139061394603
392	3.6609942506244	2.64886768261459
392	3.58629286533884	2.44948974278318
392	3.63758615972639	2.55274362206627
392	3.85121086603139	2.48666443252804
392	4.3267781604434	2.35233926124613
392	4.10841181943354	2.15244047536744
392	4.28151545307749	1.97914122790669
392	4.65443642729101	1.69322178110252
392	4.53152364581979	1.5054899534703
392	4.45376573182886	1.37840487520902
392	5.34663122682659	1.16918775224512
392	5.36691015801365	0.885155353596192
392	5.24597088617583	1.04091306073082
392	5.18486867404046	1.27161314872095
392	5.0698471537281	1.29092989739955
392	4.63908840419155	1.3477759457714
392	4.12390336446365	1.52757978515035
393	3.78872478908365	1.59687194226713
393	3.25809653802148	1.64818081532337
393	2.35612585992208	1.55450956896379
393	3.10682632105958	1.58634800721658
393	3.365570204019	1.56524758424985
393	5.18542858446942	1.55980768045295
393	5.6617444633093	1.2714165328483
393	5.87394710117952	1.23166553901617
393	5.6944053128436	1.35406794511945
393	4.92398748737058	1.2714165328483
393	4.29182836675573	1.81190507477627
393	4.97742315989014	1.5
393	4.40549899085902	2.21743094593721
393	3.28278915061185	2.66139061394603
393	3.37073817417745	2.81371640361995
393	3.57515068878559	2.91264484618362
393	3.88156379794344	2.80178514522438
393	3.59181774127081	2.57225581931502
393	2.95491027903374	2.46302659344149
393	3.47661402094691	2.13693706037403
393	3.49499126094852	1.93649167310371
393	3.3375473545857	2.0331010796318
393	2.66025953726586	1.91481069560414
393	2.16332302566054	1.90617417881997
394	2.80336038090653	1.76550276125527
394	2.69799986524871	1.66838245015944
394	1.37371557891303	2.0896171898221
394	1.09861228866811	2.29128784747792
394	2.30258509299405	2.1095023109729
394	4.53474772169155	1.78423653140496
394	5.1074594787318	1.04880884817015
394	4.62055128802639	1.6431676725155
394	4.36437169943516	1.5438588018339
394	4.57471097850338	1.5438588018339
394	4.18965474202643	1.53297097167559
394	4.14392806241093	1.7653611528523
394	4.04305126783455	1.79819353797082
394	4.12874598893943	1.77960669812181
394	5.08728764561734	1.43178210632764
394	5.34901048086356	1.18321595661992
394	6.00709180299368	0.903880523078133
394	5.92104208281144	1.09544511501033
394	5.86632640384148	1.04091306073082
394	5.84845985269098	1.19037809119624
394	5.69994177527026	1.25817327900413
394	5.47688187446428	1.36014705087354
394	5.14836618978453	1.45499140890934
394	4.75445188870385	1.52200525623271
395	4.75315906370154	1.52200525623271
395	4.55545459374216	1.45499140890934
395	4.02624414951817	1.43178210632764
395	4.24706564923976	1.39642400437689
395	3.85545265393975	1.36014705087354
395	4.716711560721	1.32909743811355
395	4.98257869631373	1.25837196408693
395	4.00733318523247	1.43178210632764
395	4.97742315989014	1.37840487520902
395	4.74536681648137	1.56524758424985
395	4.98565930802608	1.49432258900145
395	4.87634170631288	1.45499140890934
395	4.86406690700812	1.18321595661992
395	4.29114413819671	1.42003521083106
395	4.26408733680919	1.80734612069742
395	4.34769395559338	1.70777633195919
395	5.22089621957945	0.974679434480896
395	5.04439239089439	0.718679344353238
395	4.95793750509581	0.875499857224431
395	4.97983238494121	1.14760620423558
395	4.90749453517674	0.939946807005588
395	4.8198782584812	0.939946807005588
395	4.71626423349368	1.08788786186812
395	4.83270408560359	0.866025403784439
396	4.91375721911977	0.894427190999916
396	4.70817793606232	1.08004629530405
396	4.00369019395397	1.43178210632764
396	3.47196645255036	1.3905035059287
396	3.87328217711172	1.36619910701186
396	3.96176509732296	1.06465957000348
396	4.1782260462028	1.42021125189177
396	4.82911341747287	1.34164078649987
396	5.08790492958756	0.93968079686668
396	4.89335213348152	1.16189500386223
396	3.17805383034795	1.31034346642398
396	3.41279651750551	1.21119775429118
396	3.41279651750551	1.33547744271478
396	3.70745583968687	1.08027774206451
396	3.94739014926544	1.40231950710243
396	4.70093480797247	1.05664563596316
396	5.17558460116574	1.21778487426967
396	5.32520269532942	1.31015266286032
396	5.32908902521479	1.09544511501033
396	5.12307072342604	1.36638208419168
396	4.82430571590476	1.32909743811355
396	4.80320103648723	1.20415945787923
396	4.8093347707045	1.08788786186812
396	4.35156742718917	1.28452325786651
397	3.8722421354163	1.21099132944873
397	3.56812325297814	1.29092989739955
397	3.74004774068834	1.3228756555323
397	3.51303686341769	1.45481957644239
397	3.96745771231625	1.50565600320923
397	5.98481750438619	1.19016805536025
397	6.19868194787193	1.19016805536025
397	6.2578591404165	1.2381437719425
397	6.46917279441115	1.31662447189774
397	6.1165541579468	1.14017542509914
397	5.43829667660148	0.806225774829855
397	4.94734044372394	1.07238052947636
397	4.93949726626292	1.39642400437689
397	4.9355524879719	1.72728110045817
397	5.16163816763278	1.54919333848297
397	5.05688254526158	1.42600841512244
397	4.51579237483687	1.23166553901617
397	5.05974286820328	1.35406794511945
397	5.14107859012154	1.40836784967564
397	5.33969920432681	1.3228756555323
397	5.33296030999158	1.2179901477434
397	5.50675328898997	0.846758525200662
397	4.88090618742147	1.29749759151992
397	4.55440306893444	1.39642400437689
398	3.68762867221228	1.22474487139159
398	3.06572464537403	1.18321595661992
398	2.99322914333587	1.25837196408693
398	3.10009228887823	1.19016805536025
398	3.30321697330195	1.53297097167559
398	4.9272536851572	1.61245154965971
398	5.26811585781492	1.32909743811355
398	5.32178972273318	1.87536663082182
398	5.09436350962697	1.91911437908219
398	5.88776931076922	1.31662447189774
398	5.68323957342487	1.2179901477434
398	4.78832472908594	1.4142135623731
398	4.94235645334296	1.36619910701186
398	5.29906708543858	1.45499140890934
398	5.41521111801954	1.75114248420852
398	5.62869966853185	1.59687194226713
398	5.98116165411208	0.95760116958993
398	6.19133947148284	0.930859817588019
398	6.18342698093862	0.966178037423745
398	6.10635451298194	1.29092989739955
398	5.738827816399	1.44913767461894
398	5.80136280299507	0.816394512475433
398	5.4180984048671	1.04091306073082
398	4.969813299576	1.16918775224512
399	4.24992279404054	1.47207336773681
399	3.8177123259569	1.42021125189177
399	3.71722392712308	1.25837196408693
399	3.68512240523622	1.43178210632764
399	3.95316494875932	1.32928552237659
399	5.55740704463572	1.3538833036861
399	5.7873573982421	1.2381437719425
399	6.12632318355462	1.19016805536025
399	6.21869971632545	1.19728860347036
399	6.33806390234911	1.32909743811355
399	5.73398831671327	1.02469507659596
399	5.01462731536579	1.35406794511945
399	5.13049025590453	1.59154013458662
399	5.26191268465424	1.48323969741913
399	5.53654655528029	1.21099132944873
399	5.64985413263065	0.921954445729289
399	6.25334792673812	0.894427190999916
399	6.18990548578182	1.14017542509914
399	6.09492325547621	1.33529023062404
399	5.79742459735983	1.36619910701186
399	5.72831247239948	1.47766708023154
399	5.39816270151775	1.25837196408693
399	5.28320372873799	0.816394512475433
399	4.72206393745959	1.3228756555323
400	4.13676527810605	1.57591243411555
400	3.98248146907671	1.07238052947636
400	3.96461545554732	1
400	3.8275538488017	0.983107318658548
400	4.29796544704745	1.11803398874989
400	5.46043621602447	1.2179901477434
400	6.13285559654993	0.816394512475433
400	6.42446375540947	0.836660026534076
400	6.52106285619726	0.966178037423745
400	6.5431921621944	0.846758525200662
400	5.41498867335173	0.836660026534076
400	4.70682383971459	1.16918775224512
400	4.65681341913993	1.40231950710243
400	5.1454575199037	1.84851291583262
400	5.21194215080129	1.59169720738588
400	5.40560103176771	1.25159897730863
400	6.11346091641723	1.04091306073082
400	6.16594292644091	1.16189500386223
400	5.8992121874029	1.22474487139159
400	5.73317945150699	1.04880884817015
400	5.62923851003568	1.00821624664553
400	5.58930646475731	0.95734006497169
400	5.4280289730697	1.04091306073082
400	5.18206440972379	1.09544511501033
401	4.87557892976942	0.95760116958993
401	4.58547755264236	0.875499857224431
401	4.40976338964548	1.24498995979887
401	4.29319542096727	0.974679434480896
401	4.50147494964933	1.01636607578175
401	5.69575030295894	0.884872872225158
401	5.9140434001394	0.931128347758782
401	6.17607514870541	1.13291659004536
401	6.38071558135312	0.939946807005588
401	6.1593067826371	0.85615419172016
401	4.77912349311153	1.47749788493926
401	4.9750081164531	1.90184121314057
401	4.90527477843843	1.77016948341112
401	4.76131886847802	1.90170975703444
401	4.81785927939844	1.91494125236259
401	4.99721227376411	1.9451221041364
401	5.27938935666252	1.60202996226662
401	5.76283723743752	0.826740588092783
401	5.67795171462168	0.885155353596192
401	5.64862206347893	0.78549347546622
401	5.8575044911919	1.16189500386223
401	5.83758466394533	1.11803398874989
401	5.44285051728034	0.846758525200662
401	5.13403217224018	0.930859817588019
402	5.10230248262208	1.04091306073082
402	4.6572881402502	1.21099132944873
402	4.34834057701907	0.974679434480896
402	4.22464156316996	1.07238052947636
402	3.95795193731655	1.16897390903305
402	4.9427132776108	1.11803398874989
402	5.12247477585179	1.01661202038929
402	5.42868751770989	0.885155353596192
402	5.36199614321122	0.983107318658548
402	5.40155062118969	0.752661942707349
402	5.11168653816598	0.752661942707349
402	5.14429167890893	1.11803398874989
402	3.94835493467554	1.33547744271478
402	4.64101983888179	1.36014705087354
402	4.50645421304893	1.40836784967564
402	4.71357605983188	0.921954445729289
402	5.04116449913108	1.2381437719425
402	5.18906038061109	0.866025403784439
402	4.90193587717291	1.2179901477434
402	4.71626423349368	1.3905035059287
402	5.00595770454514	0.884872872225158
402	4.83071086190202	1.19728860347036
402	4.56382722245371	1.03295692068934
402	4.56642935767166	0.921954445729289
403	4.3763857547838	0.912962211704296
403	4.04041622019655	1.20415945787923
403	3.93866493637457	1.40249777183424
403	4.08849414854393	1.5
403	3.99544461356722	1.4719035294475
403	3.7681526350084402	1.47207336773681
403	4.07243972683405	1.48879145618183
403	4.70275051432696	1.5054899534703
403	4.91632461462501	1.48323969741913
403	4.33794412210369	1.52216950435883
403	4.30609006858394	1.11063045159045
403	3.89995042419388	1.06465957000348
403	3.10009228887823	1.57575378787424
403	3.0750054544485	1.87082869338697
403	2.94706710157271	1.77960669812181
403	3.64414356027254	1.7464249196573
403	4.62790967295758	1.13291659004536
403	2.484906649788	2.09356155868415
403	2.36085400111802	2.07364413533277
403	1.87180217690159	2.26207869005479
403	2.14006616349627	2.27310360520589
403	1.68639895357023	2.38746727726266
403	1.25276296849537	2.41174210893288
403	1.20896034583697	2.61725046566048
404	0.97455963999813	2.6235472170327
404	0.559615787935423	2.48997991959775
404	0.53062825106217	2.49329099785805
404	0.405465108108164	2.57225581931502
404	1.20896034583698	2.43926218353009
404	3.51749783735832	2.60124969966361
404	3.56953269648137	2.61409640220096
404	3.96745771231625	2.34158066271483
404	4.20990290285637	2.39092032489583
404	4.32611744023437	1.92353840616713
404	3.42588999425253	2.33098691545019
404	3.78418963391826	2.29128784747792
404	3.24259235148552	2.35233926124613
404	3.7864597824528	2.1095023109729
404	4.14946386144318	2.14476105895272
404	4.45376573182886	2.2248595461287
404	4.02713581252865	2.45285547882463
404	4.27388447605418	2.81362755175592
404	4.18281321020971	2.81957443597434
404	3.75067985501938	2.68020521602358
404	3.64805745959368	2.64886768261459
404	3.08876713952118	2.39791576165636
404	2.19165353228676	2.36643191323985
404	2.2512917986065	1.89301347063353
405	2.00821403239147	1.48879145618183
405	1.53686721959927	1.5111254084291
405	1.62924053973028	1.58113883008419
405	1.90954250488444	1.53297097167559
405	2.50552593699074	1.36619910701186
405	5.52545293913178	0.903603895520598
405	5.6196759653592	0.875499857224431
405	6.1501762382628	0.948683298050514
405	6.32301397226598	1.13291659004536
405	5.80438167321232	1.09544511501033
405	4.46187701616162	0.948683298050514
405	4.77195500363292	1.71755640373177
405	4.7990908786254	1.95780489324141
405	5.01893409691095	1.97053292284093
405	5.08605193338101	1.90617417881997
405	5.05241682811121	1.85741756210067
405	5.3858702635559	1.6381391882254701
405	5.55856400581375	1.08004629530405
405	5.6949098961526	0.806225774829855
405	5.75526741734471	1.19016805536025
405	5.85205879129086	1.25837196408693
405	5.40200147782492	1.37840487520902
405	4.9351930989294	1.45481957644239
405	4.51688527112052	0.939946807005588
406	4.47392189937814	1.03295692068934
406	3.9759363311718	1.37222447143315
406	3.7864597824528	1.42021125189177
406	3.74478708605223	1.04091306073082
406	4.29864502573483	1.19728860347036
406	5.57746310797753	1.31034346642398
406	5.69069723510755	1.16189500386223
406	6.14386369389643	1.0084641788383
406	6.07327492230555	1.36619910701186
406	5.36574234286283	1.83929334256393
406	4.20841701848195	2.48324384626238
406	3.94545778151438	2.53317981991015
406	4.60567006102974	2.56583319800801
406	4.13676527810605	2.55284155403347
406	3.92888012249457	2.66458251889485
406	3.8617817889914	2.49659768485032
406	3.53514535417189	2.49659768485032
406	3.49499126094852	2.70499537892396
406	3.90600493310258	2.28768441879556
406	3.49499126094852	2.5
406	3.32503602069659	2.5
406	2.7408400239252	2.5
406	1.79175946922806	2.46647521779563
406	0.916290731874155	2.29128784747792
407	0.53062825106217	2.35584379787795
407	0.371563556432483	2.23606797749979
407	-0.105360515657826	2.17566081915357
407	1.33500106673234	1.88851793743136
407	2.06686275947298	1.75598974940061
407	3.99360299242057	1.98746069143518
407	4.44558811616363	1.91494125236259
407	4.93591174790032	2.05754708330089
407	5.15213485636996	1.40836784967564
407	5.13785514410698	1.55450956896379
407	5.06512347938033	1.81659021245849
407	4.93591174790032	2.10546906887753
407	4.69683737451392	2.17944947177034
407	4.85748411460208	2.14860419807837
407	4.82028156560504	2.21731819998845
407	4.79496375762075	2.14079424513427
